"Age","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Application ID","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","EmployeeSource","Attrition.cat"
32,"Travel_Rarely","Research & Development",4,"3","Life Sciences",133099,"3","Female","2","2","Manufacturing Director","3","Married",6162,1,"No",12,"4","3","1",14,3,"3",14,13,6,8,"Company Website","Stay"
35,"Travel_Rarely","Sales",7,"4","Life Sciences",133100,"3","Female","2","2","Manufacturing Director","3","Married",6162,1,"No",12,"3","3","1",14,3,"3",14,13,6,8,"Company Website","Stay"
32,"Travel_Rarely","Research & Development",4,"3","Life Sciences",133101,"3","Female","2","2","Manufacturing Director","3","Married",6162,1,"No",12,"3","3","1",14,3,"3",14,13,6,8,"Company Website","Stay"
35,"Travel_Rarely","Sales",7,"4","Marketing",133102,"3","Female","2","2","Manufacturing Director","3","Married",6162,1,"No",12,"3","3","1",14,3,"3",14,13,6,8,"Company Website","Stay"
32,"Travel_Rarely","Research & Development",4,"3","Life Sciences",133103,"3","Female","2","2","Manufacturing Director","3","Married",6162,1,"No",12,"3","3","1",14,3,"3",14,13,6,8,"Company Website","Stay"
32,"Travel_Rarely","Research & Development",4,"3","Life Sciences",133104,"3","Female","2","2","Manufacturing Director","3","Married",6162,1,"No",12,"3","3","1",14,3,"3",14,13,6,8,"Company Website","Stay"
35,"Travel_Rarely","Sales",7,"4","Life Sciences",133105,"3","Female","2","2","Manufacturing Director","3","Married",6162,1,"No",12,"3","3","1",14,3,"3",14,13,6,8,"Company Website","Stay"
35,"Travel_Rarely","Sales",7,"4","Marketing",133106,"3","Female","2","2","Manufacturing Director","3","Married",6162,1,"No",12,"3","3","1",14,3,"3",14,13,6,8,"Company Website","Stay"
40,"Travel_Frequently","Research & Development",16,"4","Medical",133107,"1","Male","2","2","Laboratory Technician","3","Single",5094,6,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
32,"Travel_Rarely","Research & Development",5,"4","Life Sciences",133108,"3","Male","2","2","Laboratory Technician","3","Single",5094,6,"No",14,"4","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
32,"Travel_Rarely","Research & Development",5,"4","Life Sciences",133109,"3","Male","2","2","Laboratory Technician","3","Single",5094,1,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
40,"Travel_Frequently","Research & Development",16,"4","Medical",133110,"1","Male","2","2","Laboratory Technician","3","Single",5094,1,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
32,"Travel_Rarely","Research & Development",5,"4","Life Sciences",133111,"3","Male","2","2","Laboratory Technician","3","Single",5094,6,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
32,"Travel_Rarely","Research & Development",5,"4","Life Sciences",133112,"3","Male","2","2","Laboratory Technician","3","Single",5094,1,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
40,"Travel_Frequently","Research & Development",16,"4","Medical",133113,"1","Male","2","2","Laboratory Technician","3","Single",5094,6,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
40,"Travel_Frequently","Research & Development",16,"4","Medical",133114,"1","Male","2","2","Laboratory Technician","3","Single",5094,1,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
40,"Travel_Frequently","Research & Development",16,"4","Medical",133115,"1","Male","2","2","Laboratory Technician","3","Single",5094,6,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
32,"Travel_Rarely","Research & Development",5,"4","Life Sciences",133116,"3","Male","2","2","Laboratory Technician","3","Single",5094,6,"No",14,"4","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
32,"Travel_Rarely","Research & Development",5,"4","Life Sciences",133117,"3","Male","2","2","Laboratory Technician","3","Single",5094,1,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
40,"Travel_Frequently","Research & Development",16,"4","Medical",133118,"1","Male","2","2","Laboratory Technician","3","Single",5094,1,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
32,"Travel_Rarely","Research & Development",5,"4","Life Sciences",133119,"3","Male","2","2","Laboratory Technician","3","Single",5094,6,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
40,"Travel_Frequently","Research & Development",16,"4","Medical",133121,"1","Male","2","2","Laboratory Technician","3","Single",5094,6,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
40,"Travel_Frequently","Research & Development",16,"4","Medical",133122,"1","Male","2","2","Laboratory Technician","3","Single",5094,1,"No",14,"3","4","0",10,6,"3",1,0,0,0,"Indeed","Stay"
30,"Travel_Rarely","Research & Development",2,"3","Medical",133123,"3","Female","2","2","Manufacturing Director","4","Single",6877,5,"Yes",24,"3","2","0",12,4,"2",0,0,0,0,"Adzuna","Stay"
53,"Travel_Rarely","Sales",24,"4","Life Sciences",133124,"3","Female","2","2","Manufacturing Director","4","Single",6877,5,"Yes",24,"3","2","0",12,4,"2",0,0,0,0,"Adzuna","Left"
30,"Travel_Rarely","Research & Development",2,"3","Life Sciences",133125,"3","Female","2","2","Manufacturing Director","4","Single",6877,1,"Yes",24,"3","2","0",12,4,"2",0,0,0,0,"Adzuna","Stay"
53,"Travel_Rarely","Sales",24,"4","Technical Degree",133126,"3","Female","2","2","Manufacturing Director","4","Single",6877,1,"Yes",24,"3","2","0",12,4,"2",0,0,0,0,"Adzuna","Left"
30,"Travel_Rarely","Research & Development",2,"3","Medical",133127,"3","Female","2","2","Manufacturing Director","4","Single",6877,5,"Yes",24,"4","2","0",12,4,"2",0,0,0,0,"Adzuna","Stay"
30,"Travel_Rarely","Research & Development",2,"3","Life Sciences",133128,"3","Female","2","2","Manufacturing Director","4","Single",6877,1,"Yes",24,"4","2","0",12,4,"2",0,0,0,0,"Jora","Stay"
53,"Travel_Rarely","Sales",24,"4","Life Sciences",133129,"3","Female","2","2","Manufacturing Director","4","Single",6877,5,"Yes",24,"4","2","0",12,4,"2",0,0,0,0,"Adzuna","Left"
53,"Travel_Rarely","Sales",24,"4","Technical Degree",133130,"3","Female","2","2","Manufacturing Director","4","Single",6877,1,"Yes",24,"4","2","0",12,4,"2",0,0,0,0,"Adzuna","Left"
30,"Travel_Rarely","Research & Development",2,"3","Medical",133131,"3","Female","2","2","Manufacturing Director","4","Single",6877,5,"Yes",24,"3","2","0",12,4,"2",0,0,0,0,"Adzuna","Stay"
53,"Travel_Rarely","Sales",24,"4","Life Sciences",133132,"3","Female","2","2","Manufacturing Director","4","Single",6877,5,"Yes",24,"3","2","0",12,4,"2",0,0,0,0,"Adzuna","Left"
30,"Travel_Rarely","Research & Development",2,"3","Life Sciences",133133,"3","Female","2","2","Manufacturing Director","4","Single",6877,1,"Yes",24,"3","2","0",12,4,"2",0,0,0,0,"Adzuna","Stay"
53,"Travel_Rarely","Sales",24,"4","Technical Degree",133134,"3","Female","2","2","Manufacturing Director","4","Single",6877,1,"Yes",24,"3","2","0",12,4,"2",0,0,0,0,"Adzuna","Left"
30,"Travel_Rarely","Research & Development",2,"3","Medical",133135,"3","Female","2","2","Manufacturing Director","4","Single",6877,5,"Yes",24,"4","2","0",12,4,"2",0,0,0,0,"Adzuna","Stay"
30,"Travel_Rarely","Research & Development",2,"3","Life Sciences",133136,"3","Female","2","2","Manufacturing Director","4","Single",6877,1,"Yes",24,"4","2","0",12,4,"2",0,0,0,0,"Jora","Stay"
53,"Travel_Rarely","Sales",24,"4","Life Sciences",133137,"3","Female","2","2","Manufacturing Director","4","Single",6877,5,"Yes",24,"4","2","0",12,4,"2",0,0,0,0,"Adzuna","Left"
53,"Travel_Rarely","Sales",24,"4","Technical Degree",133138,"3","Female","2","2","Manufacturing Director","4","Single",6877,1,"Yes",24,"4","2","0",12,4,"2",0,0,0,0,"Adzuna","Left"
54,"Travel_Rarely","Research & Development",9,"2","Life Sciences",133140,"3","Female","2","1","Research Scientist","3","Single",2274,1,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
45,"Travel_Rarely","Research & Development",2,"3","Life Sciences",133141,"2","Female","2","1","Research Scientist","3","Single",2274,2,"No",14,"4","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
54,"Travel_Rarely","Research & Development",9,"2","Medical",133142,"3","Female","2","1","Research Scientist","3","Single",2274,3,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
45,"Travel_Rarely","Research & Development",2,"3","Life Sciences",133143,"2","Female","2","1","Research Scientist","3","Single",2274,1,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
45,"Travel_Rarely","Research & Development",2,"3","Life Sciences",133144,"2","Female","2","1","Research Scientist","3","Single",2274,2,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
54,"Travel_Rarely","Research & Development",9,"2","Life Sciences",133145,"3","Female","2","1","Research Scientist","3","Single",2274,1,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
54,"Travel_Rarely","Research & Development",9,"2","Medical",133146,"3","Female","2","1","Research Scientist","3","Single",2274,3,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
45,"Travel_Rarely","Research & Development",2,"3","Life Sciences",133147,"2","Female","2","1","Research Scientist","3","Single",2274,1,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
54,"Travel_Rarely","Research & Development",9,"2","Life Sciences",133148,"3","Female","2","1","Research Scientist","3","Single",2274,1,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
45,"Travel_Rarely","Research & Development",2,"3","Life Sciences",133149,"2","Female","2","1","Research Scientist","3","Single",2274,2,"No",14,"4","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
54,"Travel_Rarely","Research & Development",9,"2","Medical",133150,"3","Female","2","1","Research Scientist","3","Single",2274,3,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
45,"Travel_Rarely","Research & Development",2,"3","Life Sciences",133151,"2","Female","2","1","Research Scientist","3","Single",2274,1,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
45,"Travel_Rarely","Research & Development",2,"3","Life Sciences",133152,"2","Female","2","1","Research Scientist","3","Single",2274,2,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
54,"Travel_Rarely","Research & Development",9,"2","Life Sciences",133153,"3","Female","2","1","Research Scientist","3","Single",2274,1,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
54,"Travel_Rarely","Research & Development",9,"2","Medical",133154,"3","Female","2","1","Research Scientist","3","Single",2274,3,"No",14,"3","4","0",1,3,"3",1,0,0,0,"GlassDoor","Stay"
42,"Travel_Rarely","Research & Development",29,"3","Life Sciences",133155,"2","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
33,"Travel_Frequently","Research & Development",7,"2","Life Sciences",133156,"3","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
33,"Travel_Frequently","Research & Development",7,"2","Marketing",133157,"3","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
42,"Travel_Rarely","Research & Development",29,"3","Technical Degree",133158,"2","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
33,"Travel_Frequently","Research & Development",7,"2","Life Sciences",133159,"3","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
33,"Travel_Frequently","Research & Development",7,"2","Marketing",133160,"3","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
42,"Travel_Rarely","Research & Development",29,"3","Life Sciences",133161,"2","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
42,"Travel_Rarely","Research & Development",29,"3","Technical Degree",133162,"2","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
42,"Travel_Rarely","Research & Development",29,"3","Life Sciences",133163,"2","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
33,"Travel_Frequently","Research & Development",7,"2","Life Sciences",133164,"3","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
33,"Travel_Frequently","Research & Development",7,"2","Marketing",133165,"3","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
42,"Travel_Rarely","Research & Development",29,"3","Technical Degree",133166,"2","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
33,"Travel_Frequently","Research & Development",7,"2","Life Sciences",133167,"3","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
33,"Travel_Frequently","Research & Development",7,"2","Marketing",133168,"3","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
42,"Travel_Rarely","Research & Development",29,"3","Life Sciences",133169,"2","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
42,"Travel_Rarely","Research & Development",29,"3","Technical Degree",133170,"2","Male","3","2","Manufacturing Director","2","Married",4434,1,"No",13,"3","4","1",10,3,"2",9,8,7,8,"Company Website","Stay"
38,"Travel_Frequently","Research & Development",12,"3","Life Sciences",133171,"1","Male","2","2","Healthcare Representative","1","Divorced",6288,2,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",11,"3","Life Sciences",133172,"3","Male","2","2","Healthcare Representative","1","Divorced",6288,2,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",11,"3","Medical",133173,"3","Male","2","2","Healthcare Representative","1","Divorced",6288,0,"No",15,"4","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
38,"Travel_Frequently","Research & Development",12,"3","Medical",133174,"1","Male","2","2","Healthcare Representative","1","Divorced",6288,0,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
38,"Travel_Frequently","Research & Development",12,"3","Life Sciences",133175,"1","Male","2","2","Healthcare Representative","1","Divorced",6288,2,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
38,"Travel_Frequently","Research & Development",12,"3","Medical",133176,"1","Male","2","2","Healthcare Representative","1","Divorced",6288,0,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",11,"3","Life Sciences",133177,"3","Male","2","2","Healthcare Representative","1","Divorced",6288,2,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",11,"3","Medical",133178,"3","Male","2","2","Healthcare Representative","1","Divorced",6288,0,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
38,"Travel_Frequently","Research & Development",12,"3","Life Sciences",133179,"1","Male","2","2","Healthcare Representative","1","Divorced",6288,2,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",11,"3","Life Sciences",133180,"3","Male","2","2","Healthcare Representative","1","Divorced",6288,2,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",11,"3","Medical",133181,"3","Male","2","2","Healthcare Representative","1","Divorced",6288,0,"No",15,"4","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
38,"Travel_Frequently","Research & Development",12,"3","Medical",133182,"1","Male","2","2","Healthcare Representative","1","Divorced",6288,0,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
38,"Travel_Frequently","Research & Development",12,"3","Life Sciences",133183,"1","Male","2","2","Healthcare Representative","1","Divorced",6288,2,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
38,"Travel_Frequently","Research & Development",12,"3","Medical",133184,"1","Male","2","2","Healthcare Representative","1","Divorced",6288,0,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",11,"3","Life Sciences",133185,"3","Male","2","2","Healthcare Representative","1","Divorced",6288,2,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
43,"Travel_Rarely","Research & Development",11,"3","Medical",133186,"3","Male","2","2","Healthcare Representative","1","Divorced",6288,0,"No",15,"3","3","1",13,3,"2",4,3,1,2,"Indeed","Stay"
34,"Travel_Frequently","Research & Development",16,"4","Life Sciences",133187,"3","Female","2","1","Research Scientist","4","Single",2553,1,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
42,"Non-Travel","Research & Development",23,"2","Life Sciences",133188,"3","Female","2","1","Research Scientist","4","Single",2553,1,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
34,"Travel_Frequently","Research & Development",16,"4","Medical",133189,"3","Female","2","1","Research Scientist","4","Single",2553,3,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
42,"Non-Travel","Research & Development",23,"2","Other",133190,"3","Female","2","1","Research Scientist","4","Single",2553,4,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
34,"Travel_Frequently","Research & Development",16,"4","Life Sciences",133191,"3","Female","2","1","Research Scientist","4","Single",2553,1,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
34,"Travel_Frequently","Research & Development",16,"4","Medical",133192,"3","Female","2","1","Research Scientist","4","Single",2553,3,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
42,"Non-Travel","Research & Development",23,"2","Life Sciences",133193,"3","Female","2","1","Research Scientist","4","Single",2553,1,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
42,"Non-Travel","Research & Development",23,"2","Other",133194,"3","Female","2","1","Research Scientist","4","Single",2553,4,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
34,"Travel_Frequently","Research & Development",16,"4","Life Sciences",133195,"3","Female","2","1","Research Scientist","4","Single",2553,1,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
42,"Non-Travel","Research & Development",23,"2","Life Sciences",133196,"3","Female","2","1","Research Scientist","4","Single",2553,1,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
34,"Travel_Frequently","Research & Development",16,"4","Medical",133197,"3","Female","2","1","Research Scientist","4","Single",2553,3,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
42,"Non-Travel","Research & Development",23,"2","Other",133198,"3","Female","2","1","Research Scientist","4","Single",2553,4,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
34,"Travel_Frequently","Research & Development",16,"4","Life Sciences",133199,"3","Female","2","1","Research Scientist","4","Single",2553,1,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
34,"Travel_Frequently","Research & Development",16,"4","Medical",133200,"3","Female","2","1","Research Scientist","4","Single",2553,3,"No",16,"3","3","0",6,3,"3",5,2,1,3,"Adzuna","Stay"
